Effect,set,media,pair_id,_set,_media,_pair_id,Estimate,StdErr,DF,tValue,Probt,Adjustment,Adjp,Alpha,Lower,Upper,AdjLower,AdjUpper
set*media*pair_id,set1,2dd,8,set1,3dd,3,0.2971,0.001773,1922,167.51,<.0001,Tukey-Kramer,<.0001,0.05,0.2936,0.3005,0.2900,0.3041
set*media*pair_id,set1,2dd,8,set1,3dd,4,0.3459,0.001773,1922,195.04,<.0001,Tukey-Kramer,<.0001,0.05,0.3424,0.3493,0.3388,0.3529
set*media*pair_id,set1,2dd,8,set1,3dd,6,0.5132,0.001773,1922,289.41,<.0001,Tukey-Kramer,<.0001,0.05,0.5097,0.5167,0.5062,0.5203
set*media*pair_id,set1,2dd,8,set1,3dd,7,0.3283,0.001773,1922,185.12,<.0001,Tukey-Kramer,<.0001,0.05,0.3248,0.3318,0.3212,0.3353
set*media*pair_id,set1,2dd,8,set1,3dd,8,0.3874,0.001773,1922,218.44,<.0001,Tukey-Kramer,<.0001,0.05,0.3839,0.3908,0.3803,0.3944
set*media*pair_id,set1,2dd,8,set1,3dd,9,0.2464,0.001773,1922,138.95,<.0001,Tukey-Kramer,<.0001,0.05,0.2429,0.2499,0.2393,0.2535
set*media*pair_id,set1,2dd,8,set1,3dp,1,0.4344,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,8,set1,3dp,2,0.3323,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,8,set1,3dp,3,0.4860,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,8,set1,3dp,4,0.3448,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,8,set1,3dp,6,0.4575,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,8,set1,3dp,7,0.4481,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,8,set1,3dp,8,0.1847,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,8,set1,3dp,9,0.3984,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,8,set2,2dd,1,0.001810,0.02775,1922,0.07,0.9480,Tukey-Kramer,1.0000,0.05,-0.05262,0.05624,-0.1087,0.1123
set*media*pair_id,set1,2dd,8,set2,2dd,2,-0.03673,0.02775,1922,-1.32,0.1858,Tukey-Kramer,1.0000,0.05,-0.09116,0.01769,-0.1472,0.07373
set*media*pair_id,set1,2dd,8,set2,2dd,3,0.2877,0.02775,1922,10.37,<.0001,Tukey-Kramer,<.0001,0.05,0.2333,0.3421,0.1772,0.3981
set*media*pair_id,set1,2dd,8,set2,2dd,4,0.1873,0.02775,1922,6.75,<.0001,Tukey-Kramer,<.0001,0.05,0.1328,0.2417,0.07681,0.2977
set*media*pair_id,set1,2dd,8,set2,2dd,6,0.1185,0.02775,1922,4.27,<.0001,Tukey-Kramer,0.0168,0.05,0.06407,0.1729,0.008034,0.2290
set*media*pair_id,set1,2dd,8,set2,2dd,7,0.09494,0.02775,1922,3.42,0.0006,Tukey-Kramer,0.2693,0.05,0.04051,0.1494,-0.01553,0.2054
set*media*pair_id,set1,2dd,8,set2,2dd,8,0.1045,0.02775,1922,3.77,0.0002,Tukey-Kramer,0.1020,0.05,0.05012,0.1590,-0.00592,0.2150
set*media*pair_id,set1,2dd,8,set2,2dd,9,0.07589,0.02775,1922,2.73,0.0063,Tukey-Kramer,0.8188,0.05,0.02146,0.1303,-0.03457,0.1864
set*media*pair_id,set1,2dd,8,set2,3dd,1,0.2336,0.02775,1922,8.42,<.0001,Tukey-Kramer,<.0001,0.05,0.1792,0.2881,0.1232,0.3441
set*media*pair_id,set1,2dd,8,set2,3dd,2,0.2271,0.02775,1922,8.18,<.0001,Tukey-Kramer,<.0001,0.05,0.1727,0.2815,0.1166,0.3376
set*media*pair_id,set1,2dd,8,set2,3dd,3,0.1825,0.02775,1922,6.58,<.0001,Tukey-Kramer,<.0001,0.05,0.1281,0.2369,0.07202,0.2929
set*media*pair_id,set1,2dd,8,set2,3dd,4,0.2134,0.02775,1922,7.69,<.0001,Tukey-Kramer,<.0001,0.05,0.1590,0.2678,0.1029,0.3239
set*media*pair_id,set1,2dd,8,set2,3dd,6,0.4087,0.02775,1922,14.72,<.0001,Tukey-Kramer,<.0001,0.05,0.3542,0.4631,0.2982,0.5191
set*media*pair_id,set1,2dd,8,set2,3dd,7,0.2384,0.02775,1922,8.59,<.0001,Tukey-Kramer,<.0001,0.05,0.1840,0.2929,0.1280,0.3489
set*media*pair_id,set1,2dd,8,set2,3dd,8,0.3783,0.02775,1922,13.63,<.0001,Tukey-Kramer,<.0001,0.05,0.3239,0.4328,0.2679,0.4888
set*media*pair_id,set1,2dd,8,set2,3dd,9,0.3602,0.02775,1922,12.98,<.0001,Tukey-Kramer,<.0001,0.05,0.3058,0.4146,0.2498,0.4707
set*media*pair_id,set1,2dd,8,set2,3dp,1,0.3466,0.02775,1922,12.49,<.0001,Tukey-Kramer,<.0001,0.05,0.2922,0.4010,0.2361,0.4571
set*media*pair_id,set1,2dd,8,set2,3dp,2,0.2196,0.02775,1922,7.91,<.0001,Tukey-Kramer,<.0001,0.05,0.1651,0.2740,0.1091,0.3300
set*media*pair_id,set1,2dd,8,set2,3dp,3,0.2970,0.02775,1922,10.70,<.0001,Tukey-Kramer,<.0001,0.05,0.2426,0.3515,0.1866,0.4075
set*media*pair_id,set1,2dd,8,set2,3dp,4,0.4826,0.02775,1922,17.39,<.0001,Tukey-Kramer,<.0001,0.05,0.4281,0.5370,0.3721,0.5930
set*media*pair_id,set1,2dd,8,set2,3dp,6,0.5180,0.02775,1922,18.66,<.0001,Tukey-Kramer,<.0001,0.05,0.4636,0.5724,0.4075,0.6285
set*media*pair_id,set1,2dd,8,set2,3dp,7,0.2787,0.02775,1922,10.04,<.0001,Tukey-Kramer,<.0001,0.05,0.2243,0.3331,0.1682,0.3891
set*media*pair_id,set1,2dd,8,set2,3dp,8,0.2137,0.02775,1922,7.70,<.0001,Tukey-Kramer,<.0001,0.05,0.1592,0.2681,0.1032,0.3241
set*media*pair_id,set1,2dd,8,set2,3dp,9,0.3516,0.02775,1922,12.67,<.0001,Tukey-Kramer,<.0001,0.05,0.2972,0.4061,0.2412,0.4621
set*media*pair_id,set1,2dd,9,set1,3dd,1,0.3280,0.001773,1922,184.94,<.0001,Tukey-Kramer,<.0001,0.05,0.3245,0.3314,0.3209,0.3350
set*media*pair_id,set1,2dd,9,set1,3dd,2,0.1997,0.001773,1922,112.59,<.0001,Tukey-Kramer,<.0001,0.05,0.1962,0.2031,0.1926,0.2067
set*media*pair_id,set1,2dd,9,set1,3dd,3,0.2077,0.001773,1922,117.12,<.0001,Tukey-Kramer,<.0001,0.05,0.2042,0.2112,0.2006,0.2147
set*media*pair_id,set1,2dd,9,set1,3dd,4,0.2565,0.001773,1922,144.64,<.0001,Tukey-Kramer,<.0001,0.05,0.2530,0.2600,0.2494,0.2635
set*media*pair_id,set1,2dd,9,set1,3dd,6,0.4238,0.001773,1922,239.02,<.0001,Tukey-Kramer,<.0001,0.05,0.4204,0.4273,0.4168,0.4309
set*media*pair_id,set1,2dd,9,set1,3dd,7,0.2389,0.001773,1922,134.73,<.0001,Tukey-Kramer,<.0001,0.05,0.2354,0.2424,0.2319,0.2460
set*media*pair_id,set1,2dd,9,set1,3dd,8,0.2980,0.001773,1922,168.05,<.0001,Tukey-Kramer,<.0001,0.05,0.2945,0.3015,0.2909,0.3051
set*media*pair_id,set1,2dd,9,set1,3dd,9,0.1570,0.001773,1922,88.56,<.0001,Tukey-Kramer,<.0001,0.05,0.1536,0.1605,0.1500,0.1641
set*media*pair_id,set1,2dd,9,set1,3dp,1,0.3450,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,9,set1,3dp,2,0.2429,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,9,set1,3dp,3,0.3967,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,9,set1,3dp,4,0.2554,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,9,set1,3dp,6,0.3682,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,9,set1,3dp,7,0.3587,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,9,set1,3dp,8,0.09535,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,9,set1,3dp,9,0.3090,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,2dd,9,set2,2dd,1,-0.08756,0.02775,1922,-3.15,0.0016,Tukey-Kramer,0.4743,0.05,-0.1420,-0.03313,-0.1980,0.02291
set*media*pair_id,set1,2dd,9,set2,2dd,2,-0.1261,0.02775,1922,-4.54,<.0001,Tukey-Kramer,0.0053,0.05,-0.1805,-0.07167,-0.2366,-0.01564
set*media*pair_id,set1,2dd,9,set2,2dd,3,0.1983,0.02775,1922,7.15,<.0001,Tukey-Kramer,<.0001,0.05,0.1439,0.2527,0.08786,0.3088
set*media*pair_id,set1,2dd,9,set2,2dd,4,0.09791,0.02775,1922,3.53,0.0004,Tukey-Kramer,0.2048,0.05,0.04348,0.1523,-0.01255,0.2084
set*media*pair_id,set1,2dd,9,set2,2dd,6,0.02913,0.02775,1922,1.05,0.2940,Tukey-Kramer,1.0000,0.05,-0.02530,0.08356,-0.08133,0.1396
set*media*pair_id,set1,2dd,9,set2,2dd,7,0.005569,0.02775,1922,0.20,0.8410,Tukey-Kramer,1.0000,0.05,-0.04886,0.06000,-0.1049,0.1160
set*media*pair_id,set1,2dd,9,set2,2dd,8,0.01518,0.02775,1922,0.55,0.5845,Tukey-Kramer,1.0000,0.05,-0.03925,0.06961,-0.09528,0.1256
set*media*pair_id,set1,2dd,9,set2,2dd,9,-0.01347,0.02775,1922,-0.49,0.6274,Tukey-Kramer,1.0000,0.05,-0.06790,0.04096,-0.1239,0.09699
set*media*pair_id,set1,2dd,9,set2,3dd,1,0.1443,0.02775,1922,5.20,<.0001,Tukey-Kramer,0.0002,0.05,0.08983,0.1987,0.03379,0.2547
set*media*pair_id,set1,2dd,9,set2,3dd,2,0.1377,0.02775,1922,4.96,<.0001,Tukey-Kramer,0.0008,0.05,0.08331,0.1922,0.02727,0.2482
set*media*pair_id,set1,2dd,9,set2,3dd,3,0.09312,0.02775,1922,3.36,0.0008,Tukey-Kramer,0.3143,0.05,0.03869,0.1475,-0.01734,0.2036
set*media*pair_id,set1,2dd,9,set2,3dd,4,0.1240,0.02775,1922,4.47,<.0001,Tukey-Kramer,0.0074,0.05,0.06959,0.1785,0.01356,0.2345
set*media*pair_id,set1,2dd,9,set2,3dd,6,0.3193,0.02775,1922,11.50,<.0001,Tukey-Kramer,<.0001,0.05,0.2649,0.3737,0.2088,0.4297
set*media*pair_id,set1,2dd,9,set2,3dd,7,0.1491,0.02775,1922,5.37,<.0001,Tukey-Kramer,<.0001,0.05,0.09463,0.2035,0.03859,0.2595
set*media*pair_id,set1,2dd,9,set2,3dd,8,0.2890,0.02775,1922,10.41,<.0001,Tukey-Kramer,<.0001,0.05,0.2345,0.3434,0.1785,0.3994
set*media*pair_id,set1,2dd,9,set2,3dd,9,0.2709,0.02775,1922,9.76,<.0001,Tukey-Kramer,<.0001,0.05,0.2164,0.3253,0.1604,0.3813
set*media*pair_id,set1,2dd,9,set2,3dp,1,0.2572,0.02775,1922,9.27,<.0001,Tukey-Kramer,<.0001,0.05,0.2028,0.3117,0.1468,0.3677
set*media*pair_id,set1,2dd,9,set2,3dp,2,0.1302,0.02775,1922,4.69,<.0001,Tukey-Kramer,0.0028,0.05,0.07578,0.1846,0.01975,0.2407
set*media*pair_id,set1,2dd,9,set2,3dp,3,0.2077,0.02775,1922,7.48,<.0001,Tukey-Kramer,<.0001,0.05,0.1532,0.2621,0.09720,0.3181
set*media*pair_id,set1,2dd,9,set2,3dp,4,0.3932,0.02775,1922,14.17,<.0001,Tukey-Kramer,<.0001,0.05,0.3388,0.4476,0.2827,0.5037
set*media*pair_id,set1,2dd,9,set2,3dp,6,0.4286,0.02775,1922,15.44,<.0001,Tukey-Kramer,<.0001,0.05,0.3742,0.4831,0.3182,0.5391
set*media*pair_id,set1,2dd,9,set2,3dp,7,0.1893,0.02775,1922,6.82,<.0001,Tukey-Kramer,<.0001,0.05,0.1349,0.2437,0.07885,0.2998
set*media*pair_id,set1,2dd,9,set2,3dp,8,0.1243,0.02775,1922,4.48,<.0001,Tukey-Kramer,0.0071,0.05,0.06987,0.1787,0.01384,0.2348
set*media*pair_id,set1,2dd,9,set2,3dp,9,0.2623,0.02775,1922,9.45,<.0001,Tukey-Kramer,<.0001,0.05,0.2078,0.3167,0.1518,0.3727
set*media*pair_id,set1,3dd,1,set1,3dd,2,-0.1283,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,1,set1,3dd,3,-0.1203,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,1,set1,3dd,4,-0.07147,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,1,set1,3dd,6,0.09589,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,1,set1,3dd,7,-0.08904,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,1,set1,3dd,8,-0.02996,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,1,set1,3dd,9,-0.1709,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,1,set1,3dp,1,0.01706,0.001773,1922,9.62,<.0001,Tukey-Kramer,<.0001,0.05,0.01358,0.02054,0.01000,0.02412
set*media*pair_id,set1,3dd,1,set1,3dp,2,-0.08506,0.001773,1922,-47.97,<.0001,Tukey-Kramer,<.0001,0.05,-0.08853,-0.08158,-0.09211,-0.07800
set*media*pair_id,set1,3dd,1,set1,3dp,3,0.06871,0.001773,1922,38.75,<.0001,Tukey-Kramer,<.0001,0.05,0.06523,0.07219,0.06165,0.07577
set*media*pair_id,set1,3dd,1,set1,3dp,4,-0.07257,0.001773,1922,-40.92,<.0001,Tukey-Kramer,<.0001,0.05,-0.07605,-0.06909,-0.07963,-0.06551
set*media*pair_id,set1,3dd,1,set1,3dp,6,0.04021,0.001773,1922,22.68,<.0001,Tukey-Kramer,<.0001,0.05,0.03673,0.04369,0.03315,0.04727
set*media*pair_id,set1,3dd,1,set1,3dp,7,0.03075,0.001773,1922,17.34,<.0001,Tukey-Kramer,<.0001,0.05,0.02727,0.03423,0.02369,0.03781
set*media*pair_id,set1,3dd,1,set1,3dp,8,-0.2326,0.001773,1922,-131.17,<.0001,Tukey-Kramer,<.0001,0.05,-0.2361,-0.2291,-0.2397,-0.2256
set*media*pair_id,set1,3dd,1,set1,3dp,9,-0.01892,0.001773,1922,-10.67,<.0001,Tukey-Kramer,<.0001,0.05,-0.02240,-0.01545,-0.02598,-0.01187
set*media*pair_id,set1,3dd,1,set2,2dd,1,-0.4155,0.02653,1922,-15.66,<.0001,Tukey-Kramer,<.0001,0.05,-0.4676,-0.3635,-0.5211,-0.3099
set*media*pair_id,set1,3dd,1,set2,2dd,2,-0.4541,0.02653,1922,-17.11,<.0001,Tukey-Kramer,<.0001,0.05,-0.5061,-0.4020,-0.5597,-0.3484
set*media*pair_id,set1,3dd,1,set2,2dd,3,-0.1296,0.02653,1922,-4.89,<.0001,Tukey-Kramer,0.0011,0.05,-0.1817,-0.07760,-0.2353,-0.02403
set*media*pair_id,set1,3dd,1,set2,2dd,4,-0.2301,0.02653,1922,-8.67,<.0001,Tukey-Kramer,<.0001,0.05,-0.2821,-0.1780,-0.3357,-0.1244
set*media*pair_id,set1,3dd,1,set2,2dd,6,-0.2988,0.02653,1922,-11.26,<.0001,Tukey-Kramer,<.0001,0.05,-0.3509,-0.2468,-0.4044,-0.1932
set*media*pair_id,set1,3dd,1,set2,2dd,7,-0.3224,0.02653,1922,-12.15,<.0001,Tukey-Kramer,<.0001,0.05,-0.3744,-0.2704,-0.4280,-0.2168
set*media*pair_id,set1,3dd,1,set2,2dd,8,-0.3128,0.02653,1922,-11.79,<.0001,Tukey-Kramer,<.0001,0.05,-0.3648,-0.2607,-0.4184,-0.2072
set*media*pair_id,set1,3dd,1,set2,2dd,9,-0.3414,0.02653,1922,-12.87,<.0001,Tukey-Kramer,<.0001,0.05,-0.3935,-0.2894,-0.4470,-0.2358
set*media*pair_id,set1,3dd,1,set2,3dd,1,-0.1837,0.02653,1922,-6.92,<.0001,Tukey-Kramer,<.0001,0.05,-0.2357,-0.1317,-0.2893,-0.07809
set*media*pair_id,set1,3dd,1,set2,3dd,2,-0.1902,0.02653,1922,-7.17,<.0001,Tukey-Kramer,<.0001,0.05,-0.2423,-0.1382,-0.2958,-0.08461
set*media*pair_id,set1,3dd,1,set2,3dd,3,-0.2348,0.02653,1922,-8.85,<.0001,Tukey-Kramer,<.0001,0.05,-0.2869,-0.1828,-0.3405,-0.1292
set*media*pair_id,set1,3dd,1,set2,3dd,4,-0.2039,0.02653,1922,-7.69,<.0001,Tukey-Kramer,<.0001,0.05,-0.2560,-0.1519,-0.3096,-0.09832
set*media*pair_id,set1,3dd,1,set2,3dd,6,-0.00867,0.02653,1922,-0.33,0.7438,Tukey-Kramer,1.0000,0.05,-0.06071,0.04337,-0.1143,0.09694
set*media*pair_id,set1,3dd,1,set2,3dd,7,-0.1789,0.02653,1922,-6.74,<.0001,Tukey-Kramer,<.0001,0.05,-0.2309,-0.1269,-0.2845,-0.07329
set*media*pair_id,set1,3dd,1,set2,3dd,8,-0.03899,0.02653,1922,-1.47,0.1419,Tukey-Kramer,1.0000,0.05,-0.09103,0.01305,-0.1446,0.06662
set*media*pair_id,set1,3dd,1,set2,3dd,9,-0.05711,0.02653,1922,-2.15,0.0315,Tukey-Kramer,0.9943,0.05,-0.1091,-0.00507,-0.1627,0.04851
set*media*pair_id,set1,3dd,1,set2,3dp,1,-0.07072,0.02653,1922,-2.67,0.0078,Tukey-Kramer,0.8612,0.05,-0.1228,-0.01868,-0.1763,0.03489
set*media*pair_id,set1,3dd,1,set2,3dp,2,-0.1978,0.02653,1922,-7.45,<.0001,Tukey-Kramer,<.0001,0.05,-0.2498,-0.1457,-0.3034,-0.09214
set*media*pair_id,set1,3dd,1,set2,3dp,3,-0.1203,0.02653,1922,-4.53,<.0001,Tukey-Kramer,0.0056,0.05,-0.1723,-0.06825,-0.2259,-0.01468
set*media*pair_id,set1,3dd,1,set2,3dp,4,0.06523,0.02653,1922,2.46,0.0140,Tukey-Kramer,0.9491,0.05,0.01319,0.1173,-0.04038,0.1708
set*media*pair_id,set1,3dd,1,set2,3dp,6,0.1007,0.02653,1922,3.79,0.0002,Tukey-Kramer,0.0936,0.05,0.04864,0.1527,-0.00494,0.2063
set*media*pair_id,set1,3dd,1,set2,3dp,7,-0.1386,0.02653,1922,-5.23,<.0001,Tukey-Kramer,0.0002,0.05,-0.1907,-0.08661,-0.2443,-0.03303
set*media*pair_id,set1,3dd,1,set2,3dp,8,-0.2037,0.02653,1922,-7.68,<.0001,Tukey-Kramer,<.0001,0.05,-0.2557,-0.1516,-0.3093,-0.09804
set*media*pair_id,set1,3dd,1,set2,3dp,9,-0.06570,0.02653,1922,-2.48,0.0134,Tukey-Kramer,0.9437,0.05,-0.1177,-0.01366,-0.1713,0.03991
set*media*pair_id,set1,3dd,2,set1,3dd,3,0.008024,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,2,set1,3dd,4,0.05683,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,2,set1,3dd,6,0.2242,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,2,set1,3dd,7,0.03925,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,2,set1,3dd,8,0.09834,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,2,set1,3dd,9,-0.04262,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,2,set1,3dp,1,0.1454,0.001773,1922,81.97,<.0001,Tukey-Kramer,<.0001,0.05,0.1419,0.1488,0.1383,0.1524
set*media*pair_id,set1,3dd,2,set1,3dp,2,0.04324,0.001773,1922,24.39,<.0001,Tukey-Kramer,<.0001,0.05,0.03976,0.04672,0.03618,0.05030
set*media*pair_id,set1,3dd,2,set1,3dp,3,0.1970,0.001773,1922,111.10,<.0001,Tukey-Kramer,<.0001,0.05,0.1935,0.2005,0.1899,0.2041
set*media*pair_id,set1,3dd,2,set1,3dp,4,0.05573,0.001773,1922,31.43,<.0001,Tukey-Kramer,<.0001,0.05,0.05225,0.05921,0.04867,0.06279
set*media*pair_id,set1,3dd,2,set1,3dp,6,0.1685,0.001773,1922,95.03,<.0001,Tukey-Kramer,<.0001,0.05,0.1650,0.1720,0.1615,0.1756
set*media*pair_id,set1,3dd,2,set1,3dp,7,0.1591,0.001773,1922,89.69,<.0001,Tukey-Kramer,<.0001,0.05,0.1556,0.1625,0.1520,0.1661
set*media*pair_id,set1,3dd,2,set1,3dp,8,-0.1043,0.001773,1922,-58.82,<.0001,Tukey-Kramer,<.0001,0.05,-0.1078,-0.1008,-0.1114,-0.09725
set*media*pair_id,set1,3dd,2,set1,3dp,9,0.1094,0.001773,1922,61.68,<.0001,Tukey-Kramer,<.0001,0.05,0.1059,0.1129,0.1023,0.1164
set*media*pair_id,set1,3dd,2,set2,2dd,1,-0.2872,0.02653,1922,-10.82,<.0001,Tukey-Kramer,<.0001,0.05,-0.3393,-0.2352,-0.3928,-0.1816
set*media*pair_id,set1,3dd,2,set2,2dd,2,-0.3258,0.02653,1922,-12.28,<.0001,Tukey-Kramer,<.0001,0.05,-0.3778,-0.2737,-0.4314,-0.2201
set*media*pair_id,set1,3dd,2,set2,2dd,3,-0.00134,0.02653,1922,-0.05,0.9597,Tukey-Kramer,1.0000,0.05,-0.05338,0.05070,-0.1070,0.1043
set*media*pair_id,set1,3dd,2,set2,2dd,4,-0.1018,0.02653,1922,-3.83,0.0001,Tukey-Kramer,0.0821,0.05,-0.1538,-0.04971,-0.2074,0.003862
set*media*pair_id,set1,3dd,2,set2,2dd,6,-0.1705,0.02653,1922,-6.43,<.0001,Tukey-Kramer,<.0001,0.05,-0.2226,-0.1185,-0.2761,-0.06492
set*media*pair_id,set1,3dd,2,set2,2dd,7,-0.1941,0.02653,1922,-7.31,<.0001,Tukey-Kramer,<.0001,0.05,-0.2461,-0.1421,-0.2997,-0.08848
set*media*pair_id,set1,3dd,2,set2,2dd,8,-0.1845,0.02653,1922,-6.95,<.0001,Tukey-Kramer,<.0001,0.05,-0.2365,-0.1324,-0.2901,-0.07887
set*media*pair_id,set1,3dd,2,set2,2dd,9,-0.2131,0.02653,1922,-8.03,<.0001,Tukey-Kramer,<.0001,0.05,-0.2652,-0.1611,-0.3187,-0.1075
set*media*pair_id,set1,3dd,2,set2,3dd,1,-0.05540,0.02653,1922,-2.09,0.0369,Tukey-Kramer,0.9969,0.05,-0.1074,-0.00336,-0.1610,0.05021
set*media*pair_id,set1,3dd,2,set2,3dd,2,-0.06193,0.02653,1922,-2.33,0.0197,Tukey-Kramer,0.9766,0.05,-0.1140,-0.00989,-0.1675,0.04369
set*media*pair_id,set1,3dd,2,set2,3dd,3,-0.1065,0.02653,1922,-4.02,<.0001,Tukey-Kramer,0.0441,0.05,-0.1586,-0.05450,-0.2122,-0.00093
set*media*pair_id,set1,3dd,2,set2,3dd,4,-0.07564,0.02653,1922,-2.85,0.0044,Tukey-Kramer,0.7349,0.05,-0.1277,-0.02360,-0.1813,0.02998
set*media*pair_id,set1,3dd,2,set2,3dd,6,0.1196,0.02653,1922,4.51,<.0001,Tukey-Kramer,0.0062,0.05,0.06759,0.1717,0.01401,0.2252
set*media*pair_id,set1,3dd,2,set2,3dd,7,-0.05060,0.02653,1922,-1.91,0.0567,Tukey-Kramer,0.9996,0.05,-0.1026,0.001435,-0.1562,0.05501
set*media*pair_id,set1,3dd,2,set2,3dd,8,0.08931,0.02653,1922,3.37,0.0008,Tukey-Kramer,0.3069,0.05,0.03727,0.1413,-0.01631,0.1949
set*media*pair_id,set1,3dd,2,set2,3dd,9,0.07119,0.02653,1922,2.68,0.0074,Tukey-Kramer,0.8510,0.05,0.01915,0.1232,-0.03442,0.1768
set*media*pair_id,set1,3dd,2,set2,3dp,1,0.05758,0.02653,1922,2.17,0.0301,Tukey-Kramer,0.9934,0.05,0.005535,0.1096,-0.04804,0.1632
set*media*pair_id,set1,3dd,2,set2,3dp,2,-0.06945,0.02653,1922,-2.62,0.0089,Tukey-Kramer,0.8868,0.05,-0.1215,-0.01741,-0.1751,0.03616
set*media*pair_id,set1,3dd,2,set2,3dp,3,0.008005,0.02653,1922,0.30,0.7629,Tukey-Kramer,1.0000,0.05,-0.04403,0.06004,-0.09761,0.1136
set*media*pair_id,set1,3dd,2,set2,3dp,4,0.1935,0.02653,1922,7.29,<.0001,Tukey-Kramer,<.0001,0.05,0.1415,0.2456,0.08791,0.2991
set*media*pair_id,set1,3dd,2,set2,3dp,6,0.2290,0.02653,1922,8.63,<.0001,Tukey-Kramer,<.0001,0.05,0.1769,0.2810,0.1234,0.3346
set*media*pair_id,set1,3dd,2,set2,3dp,7,-0.01035,0.02653,1922,-0.39,0.6966,Tukey-Kramer,1.0000,0.05,-0.06239,0.04169,-0.1160,0.09527
set*media*pair_id,set1,3dd,2,set2,3dp,8,-0.07536,0.02653,1922,-2.84,0.0046,Tukey-Kramer,0.7431,0.05,-0.1274,-0.02332,-0.1810,0.03026
set*media*pair_id,set1,3dd,2,set2,3dp,9,0.06260,0.02653,1922,2.36,0.0184,Tukey-Kramer,0.9723,0.05,0.01056,0.1146,-0.04302,0.1682
set*media*pair_id,set1,3dd,3,set1,3dd,4,0.04881,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,3,set1,3dd,6,0.2162,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,3,set1,3dd,7,0.03123,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,3,set1,3dd,8,0.09032,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,3,set1,3dd,9,-0.05065,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,3,set1,3dp,1,0.1373,0.001773,1922,77.45,<.0001,Tukey-Kramer,<.0001,0.05,0.1339,0.1408,0.1303,0.1444
set*media*pair_id,set1,3dd,3,set1,3dp,2,0.03522,0.001773,1922,19.86,<.0001,Tukey-Kramer,<.0001,0.05,0.03174,0.03870,0.02816,0.04228
set*media*pair_id,set1,3dd,3,set1,3dp,3,0.1890,0.001773,1922,106.57,<.0001,Tukey-Kramer,<.0001,0.05,0.1855,0.1925,0.1819,0.1960
set*media*pair_id,set1,3dd,3,set1,3dp,4,0.04771,0.001773,1922,26.90,<.0001,Tukey-Kramer,<.0001,0.05,0.04423,0.05118,0.04065,0.05476
set*media*pair_id,set1,3dd,3,set1,3dp,6,0.1605,0.001773,1922,90.50,<.0001,Tukey-Kramer,<.0001,0.05,0.1570,0.1640,0.1534,0.1675
