Effect,set,media,pair_id,_set,_media,_pair_id,Estimate,StdErr,DF,tValue,Probt,Adjustment,Adjp,Alpha,Lower,Upper,AdjLower,AdjUpper
set*media*pair_id,set1,3dd,1,set2,3dd,1,1.4525,3.0501,1922,0.48,0.6340,Tukey-Kramer,1.0000,0.05,-4.5293,7.4343,-10.6874,13.5924
set*media*pair_id,set1,3dd,1,set2,3dd,2,2.9825,3.1646,1922,0.94,0.3461,Tukey-Kramer,1.0000,0.05,-3.2238,9.1888,-9.6131,15.5781
set*media*pair_id,set1,3dd,1,set2,3dd,3,12.2737,3.0519,1922,4.02,<.0001,Tukey-Kramer,0.0431,0.05,6.2883,18.2591,0.1265,24.4209
set*media*pair_id,set1,3dd,1,set2,3dd,4,14.6016,3.1518,1922,4.63,<.0001,Tukey-Kramer,0.0036,0.05,8.4203,20.7830,2.0568,27.1465
set*media*pair_id,set1,3dd,1,set2,3dd,6,11.2454,3.1668,1922,3.55,0.0004,Tukey-Kramer,0.1924,0.05,5.0347,17.4560,-1.3590,23.8497
set*media*pair_id,set1,3dd,1,set2,3dd,7,11.7404,2.9752,1922,3.95,<.0001,Tukey-Kramer,0.0563,0.05,5.9055,17.5754,-0.1015,23.5824
set*media*pair_id,set1,3dd,1,set2,3dd,8,1.5989,3.2040,1922,0.50,0.6178,Tukey-Kramer,1.0000,0.05,-4.6848,7.8826,-11.1537,14.3516
set*media*pair_id,set1,3dd,1,set2,3dd,9,-0.8510,3.1105,1922,-0.27,0.7844,Tukey-Kramer,1.0000,0.05,-6.9512,5.2492,-13.2313,11.5293
set*media*pair_id,set1,3dd,1,set2,3dp,1,6.1705,3.7399,1922,1.65,0.0991,Tukey-Kramer,1.0000,0.05,-1.1642,13.5052,-8.7151,21.0561
set*media*pair_id,set1,3dd,1,set2,3dp,2,6.0286,3.5213,1922,1.71,0.0871,Tukey-Kramer,1.0000,0.05,-0.8774,12.9346,-7.9869,20.0441
set*media*pair_id,set1,3dd,1,set2,3dp,3,10.6956,3.6807,1922,2.91,0.0037,Tukey-Kramer,0.6902,0.05,3.4770,17.9141,-3.9543,25.3455
set*media*pair_id,set1,3dd,1,set2,3dp,4,11.9330,3.8929,1922,3.07,0.0022,Tukey-Kramer,0.5525,0.05,4.2982,19.5677,-3.5616,27.4276
set*media*pair_id,set1,3dd,1,set2,3dp,6,10.2870,3.4096,1922,3.02,0.0026,Tukey-Kramer,0.5949,0.05,3.6000,16.9740,-3.2840,23.8580
set*media*pair_id,set1,3dd,1,set2,3dp,7,10.9679,3.4397,1922,3.19,0.0015,Tukey-Kramer,0.4455,0.05,4.2221,17.7138,-2.7226,24.6585
set*media*pair_id,set1,3dd,1,set2,3dp,8,6.6187,3.6618,1922,1.81,0.0708,Tukey-Kramer,0.9999,0.05,-0.5628,13.8003,-7.9560,21.1935
set*media*pair_id,set1,3dd,1,set2,3dp,9,-8.7569,3.6309,1922,-2.41,0.0160,Tukey-Kramer,0.9613,0.05,-15.8778,-1.6359,-23.2087,5.6950
set*media*pair_id,set1,3dd,2,set1,3dd,3,8.1655,3.0453,1922,2.68,0.0074,Tukey-Kramer,0.8520,0.05,2.1931,14.1379,-3.9554,20.2864
set*media*pair_id,set1,3dd,2,set1,3dd,4,8.9683,3.1964,1922,2.81,0.0051,Tukey-Kramer,0.7690,0.05,2.6994,15.2371,-3.7542,21.6907
set*media*pair_id,set1,3dd,2,set1,3dd,6,4.9983,3.0567,1922,1.64,0.1022,Tukey-Kramer,1.0000,0.05,-0.9965,10.9931,-7.1681,17.1646
set*media*pair_id,set1,3dd,2,set1,3dd,7,2.2344,3.0238,1922,0.74,0.4600,Tukey-Kramer,1.0000,0.05,-3.6958,8.1647,-9.8008,14.2697
set*media*pair_id,set1,3dd,2,set1,3dd,8,0.1912,3.1349,1922,0.06,0.9514,Tukey-Kramer,1.0000,0.05,-5.9569,6.3393,-12.2863,12.6686
set*media*pair_id,set1,3dd,2,set1,3dd,9,-6.1338,3.0397,1922,-2.02,0.0437,Tukey-Kramer,0.9985,0.05,-12.0954,-0.1723,-18.2326,5.9650
set*media*pair_id,set1,3dd,2,set1,3dp,1,-5.7066,3.6729,1922,-1.55,0.1204,Tukey-Kramer,1.0000,0.05,-12.9098,1.4967,-20.3254,8.9122
set*media*pair_id,set1,3dd,2,set1,3dp,2,1.0675,3.4372,1922,0.31,0.7562,Tukey-Kramer,1.0000,0.05,-5.6735,7.8085,-12.6132,14.7482
set*media*pair_id,set1,3dd,2,set1,3dp,3,1.5216,3.7190,1922,0.41,0.6825,Tukey-Kramer,1.0000,0.05,-5.7722,8.8153,-13.2810,16.3241
set*media*pair_id,set1,3dd,2,set1,3dp,4,9.2948,3.9373,1922,2.36,0.0183,Tukey-Kramer,0.9720,0.05,1.5730,17.0167,-6.3764,24.9661
set*media*pair_id,set1,3dd,2,set1,3dp,6,6.8353,3.4755,1922,1.97,0.0494,Tukey-Kramer,0.9991,0.05,0.01908,13.6516,-6.9981,20.6687
set*media*pair_id,set1,3dd,2,set1,3dp,7,-0.9617,3.4606,1922,-0.28,0.7811,Tukey-Kramer,1.0000,0.05,-7.7487,5.8252,-14.7356,12.8122
set*media*pair_id,set1,3dd,2,set1,3dp,8,2.9906,3.6046,1922,0.83,0.4068,Tukey-Kramer,1.0000,0.05,-4.0788,10.0599,-11.3565,17.3377
set*media*pair_id,set1,3dd,2,set1,3dp,9,-6.0682,3.6283,1922,-1.67,0.0946,Tukey-Kramer,1.0000,0.05,-13.1839,1.0476,-20.5094,8.3731
set*media*pair_id,set1,3dd,2,set2,2dd,1,-5.0650,3.2148,1922,-1.58,0.1153,Tukey-Kramer,1.0000,0.05,-11.3699,1.2399,-17.8607,7.7306
set*media*pair_id,set1,3dd,2,set2,2dd,2,-10.1451,3.2190,1922,-3.15,0.0016,Tukey-Kramer,0.4771,0.05,-16.4582,-3.8320,-22.9573,2.6671
set*media*pair_id,set1,3dd,2,set2,2dd,3,1.7265,3.0551,1922,0.57,0.5721,Tukey-Kramer,1.0000,0.05,-4.2652,7.7182,-10.4335,13.8865
set*media*pair_id,set1,3dd,2,set2,2dd,4,10.1035,3.3191,1922,3.04,0.0024,Tukey-Kramer,0.5712,0.05,3.5940,16.6130,-3.1074,23.3144
set*media*pair_id,set1,3dd,2,set2,2dd,6,9.7573,4.2195,1922,2.31,0.0209,Tukey-Kramer,0.9798,0.05,1.4821,18.0325,-7.0371,26.5517
set*media*pair_id,set1,3dd,2,set2,2dd,7,7.0660,3.0593,1922,2.31,0.0210,Tukey-Kramer,0.9802,0.05,1.0661,13.0659,-5.1106,19.2426
set*media*pair_id,set1,3dd,2,set2,2dd,8,3.5625,3.1675,1922,1.12,0.2609,Tukey-Kramer,1.0000,0.05,-2.6496,9.7747,-9.0448,16.1699
set*media*pair_id,set1,3dd,2,set2,2dd,9,-7.4080,3.1280,1922,-2.37,0.0180,Tukey-Kramer,0.9706,0.05,-13.5426,-1.2735,-19.8580,5.0419
set*media*pair_id,set1,3dd,2,set2,3dd,1,-3.5029,3.1253,1922,-1.12,0.2625,Tukey-Kramer,1.0000,0.05,-9.6323,2.6265,-15.9424,8.9366
set*media*pair_id,set1,3dd,2,set2,3dd,2,-1.9729,3.1027,1922,-0.64,0.5249,Tukey-Kramer,1.0000,0.05,-8.0578,4.1120,-14.3221,10.3763
set*media*pair_id,set1,3dd,2,set2,3dd,3,7.3183,3.0655,1922,2.39,0.0171,Tukey-Kramer,0.9667,0.05,1.3062,13.3304,-4.8831,19.5197
set*media*pair_id,set1,3dd,2,set2,3dd,4,9.6463,3.1641,1922,3.05,0.0023,Tukey-Kramer,0.5671,0.05,3.4408,15.8517,-2.9475,22.2400
set*media*pair_id,set1,3dd,2,set2,3dd,6,6.2900,3.1639,1922,1.99,0.0469,Tukey-Kramer,0.9989,0.05,0.08500,12.4949,-6.3029,18.8828
set*media*pair_id,set1,3dd,2,set2,3dd,7,6.7851,2.9812,1922,2.28,0.0230,Tukey-Kramer,0.9845,0.05,0.9383,12.6319,-5.0809,18.6510
set*media*pair_id,set1,3dd,2,set2,3dd,8,-3.3565,3.2068,1922,-1.05,0.2954,Tukey-Kramer,1.0000,0.05,-9.6457,2.9328,-16.1204,9.4075
set*media*pair_id,set1,3dd,2,set2,3dd,9,-5.8064,3.1258,1922,-1.86,0.0634,Tukey-Kramer,0.9998,0.05,-11.9367,0.3240,-18.2478,6.6350
set*media*pair_id,set1,3dd,2,set2,3dp,1,1.2151,3.7944,1922,0.32,0.7488,Tukey-Kramer,1.0000,0.05,-6.2265,8.6567,-13.8874,16.3176
set*media*pair_id,set1,3dd,2,set2,3dp,2,1.0732,3.4627,1922,0.31,0.7566,Tukey-Kramer,1.0000,0.05,-5.7179,7.8643,-12.7092,14.8556
set*media*pair_id,set1,3dd,2,set2,3dp,3,5.7402,3.6880,1922,1.56,0.1198,Tukey-Kramer,1.0000,0.05,-1.4927,12.9731,-8.9388,20.4191
set*media*pair_id,set1,3dd,2,set2,3dp,4,6.9776,3.8984,1922,1.79,0.0736,Tukey-Kramer,0.9999,0.05,-0.6679,14.6231,-8.5387,22.4940
set*media*pair_id,set1,3dd,2,set2,3dp,6,5.3316,3.3913,1922,1.57,0.1161,Tukey-Kramer,1.0000,0.05,-1.3194,11.9827,-8.1665,18.8298
set*media*pair_id,set1,3dd,2,set2,3dp,7,6.0126,3.4412,1922,1.75,0.0808,Tukey-Kramer,1.0000,0.05,-0.7364,12.7615,-7.6843,19.7094
set*media*pair_id,set1,3dd,2,set2,3dp,8,1.6634,3.6603,1922,0.45,0.6496,Tukey-Kramer,1.0000,0.05,-5.5152,8.8419,-12.9054,16.2321
set*media*pair_id,set1,3dd,2,set2,3dp,9,-13.7122,3.6351,1922,-3.77,0.0002,Tukey-Kramer,0.1003,0.05,-20.8414,-6.5831,-28.1807,0.7563
set*media*pair_id,set1,3dd,3,set1,3dd,4,0.8028,3.1793,1922,0.25,0.8007,Tukey-Kramer,1.0000,0.05,-5.4324,7.0380,-11.8513,13.4569
set*media*pair_id,set1,3dd,3,set1,3dd,6,-3.1672,3.0466,1922,-1.04,0.2987,Tukey-Kramer,1.0000,0.05,-9.1423,2.8079,-15.2935,8.9591
set*media*pair_id,set1,3dd,3,set1,3dd,7,-5.9310,3.0124,1922,-1.97,0.0491,Tukey-Kramer,0.9991,0.05,-11.8389,-0.02318,-17.9209,6.0588
set*media*pair_id,set1,3dd,3,set1,3dd,8,-7.9743,3.1200,1922,-2.56,0.0107,Tukey-Kramer,0.9149,0.05,-14.0933,-1.8553,-20.3927,4.4441
set*media*pair_id,set1,3dd,3,set1,3dd,9,-14.2993,3.0106,1922,-4.75,<.0001,Tukey-Kramer,0.0021,0.05,-20.2036,-8.3950,-26.2820,-2.3166
set*media*pair_id,set1,3dd,3,set1,3dp,1,-13.8721,3.6456,1922,-3.81,0.0001,Tukey-Kramer,0.0903,0.05,-21.0218,-6.7223,-28.3824,0.6383
set*media*pair_id,set1,3dd,3,set1,3dp,2,-7.0980,3.4778,1922,-2.04,0.0414,Tukey-Kramer,0.9980,0.05,-13.9186,-0.2774,-20.9402,6.7442
set*media*pair_id,set1,3dd,3,set1,3dp,3,-6.6439,3.6648,1922,-1.81,0.0700,Tukey-Kramer,0.9999,0.05,-13.8313,0.5435,-21.2305,7.9427
set*media*pair_id,set1,3dd,3,set1,3dp,4,1.1294,3.9298,1922,0.29,0.7739,Tukey-Kramer,1.0000,0.05,-6.5778,8.8365,-14.5121,16.7708
set*media*pair_id,set1,3dd,3,set1,3dp,6,-1.3302,3.4816,1922,-0.38,0.7025,Tukey-Kramer,1.0000,0.05,-8.1583,5.4980,-15.1877,12.5274
set*media*pair_id,set1,3dd,3,set1,3dp,7,-9.1272,3.4572,1922,-2.64,0.0084,Tukey-Kramer,0.8751,0.05,-15.9074,-2.3470,-22.8875,4.6331
set*media*pair_id,set1,3dd,3,set1,3dp,8,-5.1749,3.6015,1922,-1.44,0.1509,Tukey-Kramer,1.0000,0.05,-12.2383,1.8884,-19.5098,9.1600
set*media*pair_id,set1,3dd,3,set1,3dp,9,-14.2336,3.6163,1922,-3.94,<.0001,Tukey-Kramer,0.0583,0.05,-21.3259,-7.1414,-28.6271,0.1598
set*media*pair_id,set1,3dd,3,set2,2dd,1,-13.2305,3.1781,1922,-4.16,<.0001,Tukey-Kramer,0.0255,0.05,-19.4635,-6.9975,-25.8802,-0.5808
set*media*pair_id,set1,3dd,3,set2,2dd,2,-18.3106,3.2593,1922,-5.62,<.0001,Tukey-Kramer,<.0001,0.05,-24.7026,-11.9185,-31.2831,-5.3380
set*media*pair_id,set1,3dd,3,set2,2dd,3,-6.4390,2.9770,1922,-2.16,0.0307,Tukey-Kramer,0.9938,0.05,-12.2774,-0.6005,-18.2880,5.4101
set*media*pair_id,set1,3dd,3,set2,2dd,4,1.9380,3.2996,1922,0.59,0.5570,Tukey-Kramer,1.0000,0.05,-4.5331,8.4092,-11.1950,15.0711
set*media*pair_id,set1,3dd,3,set2,2dd,6,1.5918,4.2204,1922,0.38,0.7061,Tukey-Kramer,1.0000,0.05,-6.6851,9.8688,-15.2061,18.3897
set*media*pair_id,set1,3dd,3,set2,2dd,7,-1.0995,3.0473,1922,-0.36,0.7183,Tukey-Kramer,1.0000,0.05,-7.0759,4.8770,-13.2285,11.0296
set*media*pair_id,set1,3dd,3,set2,2dd,8,-4.6029,3.1570,1922,-1.46,0.1450,Tukey-Kramer,1.0000,0.05,-10.7944,1.5885,-17.1683,7.9624
set*media*pair_id,set1,3dd,3,set2,2dd,9,-15.5735,3.0959,1922,-5.03,<.0001,Tukey-Kramer,0.0005,0.05,-21.6453,-9.5017,-27.8960,-3.2510
set*media*pair_id,set1,3dd,3,set2,3dd,1,-11.6684,3.0908,1922,-3.78,0.0002,Tukey-Kramer,0.0994,0.05,-17.7300,-5.6068,-23.9703,0.6335
set*media*pair_id,set1,3dd,3,set2,3dd,2,-10.1384,3.1472,1922,-3.22,0.0013,Tukey-Kramer,0.4182,0.05,-16.3107,-3.9661,-22.6649,2.3881
set*media*pair_id,set1,3dd,3,set2,3dd,3,-0.8471,2.9818,1922,-0.28,0.7764,Tukey-Kramer,1.0000,0.05,-6.6950,5.0007,-12.7152,11.0209
set*media*pair_id,set1,3dd,3,set2,3dd,4,1.4808,3.1492,1922,0.47,0.6383,Tukey-Kramer,1.0000,0.05,-4.6955,7.6571,-11.0539,14.0154
set*media*pair_id,set1,3dd,3,set2,3dd,6,-1.8755,3.1614,1922,-0.59,0.5531,Tukey-Kramer,1.0000,0.05,-8.0757,4.3247,-14.4587,10.7077
set*media*pair_id,set1,3dd,3,set2,3dd,7,-1.3804,2.9714,1922,-0.46,0.6423,Tukey-Kramer,1.0000,0.05,-7.2080,4.4472,-13.2074,10.4466
set*media*pair_id,set1,3dd,3,set2,3dd,8,-11.5219,3.1924,1922,-3.61,0.0003,Tukey-Kramer,0.1637,0.05,-17.7829,-5.2610,-24.2284,1.1845
set*media*pair_id,set1,3dd,3,set2,3dd,9,-13.9719,3.0965,1922,-4.51,<.0001,Tukey-Kramer,0.0061,0.05,-20.0446,-7.8991,-26.2964,-1.6473
set*media*pair_id,set1,3dd,3,set2,3dp,1,-6.9504,3.7732,1922,-1.84,0.0656,Tukey-Kramer,0.9998,0.05,-14.3503,0.4496,-21.9684,8.0677
set*media*pair_id,set1,3dd,3,set2,3dp,2,-7.0923,3.5085,1922,-2.02,0.0434,Tukey-Kramer,0.9984,0.05,-13.9732,-0.2114,-21.0569,6.8724
set*media*pair_id,set1,3dd,3,set2,3dp,3,-2.4253,3.6340,1922,-0.67,0.5046,Tukey-Kramer,1.0000,0.05,-9.5522,4.7016,-16.8892,12.0386
set*media*pair_id,set1,3dd,3,set2,3dp,4,-1.1879,3.8912,1922,-0.31,0.7602,Tukey-Kramer,1.0000,0.05,-8.8192,6.4435,-16.6756,14.2998
set*media*pair_id,set1,3dd,3,set2,3dp,6,-2.8338,3.4057,1922,-0.83,0.4055,Tukey-Kramer,1.0000,0.05,-9.5130,3.8453,-16.3891,10.7214
set*media*pair_id,set1,3dd,3,set2,3dp,7,-2.1529,3.4376,1922,-0.63,0.5312,Tukey-Kramer,1.0000,0.05,-8.8947,4.5888,-15.8352,11.5293
set*media*pair_id,set1,3dd,3,set2,3dp,8,-6.5021,3.6546,1922,-1.78,0.0754,Tukey-Kramer,0.9999,0.05,-13.6696,0.6654,-21.0484,8.0441
set*media*pair_id,set1,3dd,3,set2,3dp,9,-21.8777,3.6168,1922,-6.05,<.0001,Tukey-Kramer,<.0001,0.05,-28.9709,-14.7845,-36.2732,-7.4822
set*media*pair_id,set1,3dd,4,set1,3dd,6,-3.9700,3.1992,1922,-1.24,0.2148,Tukey-Kramer,1.0000,0.05,-10.2442,2.3042,-16.7033,8.7633
set*media*pair_id,set1,3dd,4,set1,3dd,7,-6.7338,3.1510,1922,-2.14,0.0327,Tukey-Kramer,0.9951,0.05,-12.9137,-0.5540,-19.2757,5.8080
set*media*pair_id,set1,3dd,4,set1,3dd,8,-8.7771,3.2636,1922,-2.69,0.0072,Tukey-Kramer,0.8472,0.05,-15.1777,-2.3765,-21.7670,4.2128
set*media*pair_id,set1,3dd,4,set1,3dd,9,-15.1021,3.1548,1922,-4.79,<.0001,Tukey-Kramer,0.0018,0.05,-21.2893,-8.9148,-27.6590,-2.5452
set*media*pair_id,set1,3dd,4,set1,3dp,1,-14.6748,3.7800,1922,-3.88,0.0001,Tukey-Kramer,0.0701,0.05,-22.0882,-7.2615,-29.7201,0.3705
set*media*pair_id,set1,3dd,4,set1,3dp,2,-7.9008,3.6031,1922,-2.19,0.0284,Tukey-Kramer,0.9920,0.05,-14.9672,-0.8344,-22.2419,6.4403
set*media*pair_id,set1,3dd,4,set1,3dp,3,-7.4467,3.8305,1922,-1.94,0.0520,Tukey-Kramer,0.9993,0.05,-14.9591,0.06570,-22.6930,7.7995
set*media*pair_id,set1,3dd,4,set1,3dp,4,0.3266,3.9802,1922,0.08,0.9346,Tukey-Kramer,1.0000,0.05,-7.4795,8.1326,-15.5156,16.1688
set*media*pair_id,set1,3dd,4,set1,3dp,6,-2.1329,3.6097,1922,-0.59,0.5547,Tukey-Kramer,1.0000,0.05,-9.2123,4.9464,-16.5002,12.2344
set*media*pair_id,set1,3dd,4,set1,3dp,7,-9.9300,3.5799,1922,-2.77,0.0056,Tukey-Kramer,0.7921,0.05,-16.9510,-2.9090,-24.1789,4.3189
set*media*pair_id,set1,3dd,4,set1,3dp,8,-5.9777,3.7284,1922,-1.60,0.1090,Tukey-Kramer,1.0000,0.05,-13.2899,1.3345,-20.8177,8.8622
set*media*pair_id,set1,3dd,4,set1,3dp,9,-15.0364,3.7362,1922,-4.02,<.0001,Tukey-Kramer,0.0427,0.05,-22.3639,-7.7090,-29.9073,-0.1655
set*media*pair_id,set1,3dd,4,set2,2dd,1,-14.0333,3.3325,1922,-4.21,<.0001,Tukey-Kramer,0.0212,0.05,-20.5690,-7.4976,-27.2974,-0.7692
set*media*pair_id,set1,3dd,4,set2,2dd,2,-19.1134,3.4009,1922,-5.62,<.0001,Tukey-Kramer,<.0001,0.05,-25.7833,-12.4434,-32.6498,-5.5769
set*media*pair_id,set1,3dd,4,set2,2dd,3,-7.2417,3.1877,1922,-2.27,0.0232,Tukey-Kramer,0.9850,0.05,-13.4934,-0.9901,-19.9294,5.4459
set*media*pair_id,set1,3dd,4,set2,2dd,4,1.1353,3.3658,1922,0.34,0.7359,Tukey-Kramer,1.0000,0.05,-5.4658,7.7363,-12.2614,14.5319
set*media*pair_id,set1,3dd,4,set2,2dd,6,0.7890,4.3287,1922,0.18,0.8554,Tukey-Kramer,1.0000,0.05,-7.7005,9.2786,-16.4403,18.0183
set*media*pair_id,set1,3dd,4,set2,2dd,7,-1.9023,3.1819,1922,-0.60,0.5500,Tukey-Kramer,1.0000,0.05,-8.1426,4.3380,-14.5668,10.7623
set*media*pair_id,set1,3dd,4,set2,2dd,8,-5.4057,3.2995,1922,-1.64,0.1015,Tukey-Kramer,1.0000,0.05,-11.8767,1.0652,-18.5384,7.7269
set*media*pair_id,set1,3dd,4,set2,2dd,9,-16.3763,3.2401,1922,-5.05,<.0001,Tukey-Kramer,0.0005,0.05,-22.7308,-10.0218,-29.2726,-3.4800
set*media*pair_id,set1,3dd,4,set2,3dd,1,-12.4712,3.2486,1922,-3.84,0.0001,Tukey-Kramer,0.0809,0.05,-18.8423,-6.1001,-25.4012,0.4589
set*media*pair_id,set1,3dd,4,set2,3dd,2,-10.9412,3.2953,1922,-3.32,0.0009,Tukey-Kramer,0.3401,0.05,-17.4039,-4.4784,-24.0572,2.1748
set*media*pair_id,set1,3dd,4,set2,3dd,3,-1.6499,3.1958,1922,-0.52,0.6057,Tukey-Kramer,1.0000,0.05,-7.9175,4.6176,-14.3698,11.0699
set*media*pair_id,set1,3dd,4,set2,3dd,4,0.6780,3.2087,1922,0.21,0.8327,Tukey-Kramer,1.0000,0.05,-5.6149,6.9709,-12.0934,13.4493
set*media*pair_id,set1,3dd,4,set2,3dd,6,-2.6783,3.3091,1922,-0.81,0.4184,Tukey-Kramer,1.0000,0.05,-9.1681,3.8116,-15.8493,10.4927
set*media*pair_id,set1,3dd,4,set2,3dd,7,-2.1832,3.1070,1922,-0.70,0.4823,Tukey-Kramer,1.0000,0.05,-8.2767,3.9102,-14.5497,10.1833
set*media*pair_id,set1,3dd,4,set2,3dd,8,-12.3247,3.3309,1922,-3.70,0.0002,Tukey-Kramer,0.1254,0.05,-18.8573,-5.7922,-25.5823,0.9329
set*media*pair_id,set1,3dd,4,set2,3dd,9,-14.7747,3.2379,1922,-4.56,<.0001,Tukey-Kramer,0.0049,0.05,-21.1249,-8.4244,-27.6623,-1.8870
set*media*pair_id,set1,3dd,4,set2,3dp,1,-7.7531,3.8923,1922,-1.99,0.0465,Tukey-Kramer,0.9988,0.05,-15.3867,-0.1196,-23.2453,7.7390
set*media*pair_id,set1,3dd,4,set2,3dp,2,-7.8951,3.6370,1922,-2.17,0.0301,Tukey-Kramer,0.9933,0.05,-15.0279,-0.7622,-22.3710,6.5809
set*media*pair_id,set1,3dd,4,set2,3dp,3,-3.2281,3.8058,1922,-0.85,0.3964,Tukey-Kramer,1.0000,0.05,-10.6921,4.2359,-18.3761,11.9199
set*media*pair_id,set1,3dd,4,set2,3dp,4,-1.9907,3.9471,1922,-0.50,0.6141,Tukey-Kramer,1.0000,0.05,-9.7318,5.7505,-17.7011,13.7198
set*media*pair_id,set1,3dd,4,set2,3dp,6,-3.6366,3.5304,1922,-1.03,0.3031,Tukey-Kramer,1.0000,0.05,-10.5605,3.2873,-17.6885,10.4152
set*media*pair_id,set1,3dd,4,set2,3dp,7,-2.9557,3.5573,1922,-0.83,0.4061,Tukey-Kramer,1.0000,0.05,-9.9323,4.0209,-17.1145,11.2031
set*media*pair_id,set1,3dd,4,set2,3dp,8,-7.3049,3.7720,1922,-1.94,0.0529,Tukey-Kramer,0.9994,0.05,-14.7025,0.09268,-22.3182,7.7083
set*media*pair_id,set1,3dd,4,set2,3dp,9,-22.6805,3.7385,1922,-6.07,<.0001,Tukey-Kramer,<.0001,0.05,-30.0124,-15.3486,-37.5604,-7.8006
set*media*pair_id,set1,3dd,6,set1,3dd,7,-2.7638,3.0240,1922,-0.91,0.3608,Tukey-Kramer,1.0000,0.05,-8.6944,3.1668,-14.7998,9.2721
set*media*pair_id,set1,3dd,6,set1,3dd,8,-4.8071,3.1319,1922,-1.53,0.1250,Tukey-Kramer,1.0000,0.05,-10.9493,1.3351,-17.2726,7.6584
set*media*pair_id,set1,3dd,6,set1,3dd,9,-11.1321,3.0303,1922,-3.67,0.0002,Tukey-Kramer,0.1357,0.05,-17.0751,-5.1891,-23.1932,0.9291
set*media*pair_id,set1,3dd,6,set1,3dp,1,-10.7048,3.6644,1922,-2.92,0.0035,Tukey-Kramer,0.6773,0.05,-17.8914,-3.5183,-25.2898,3.8801
set*media*pair_id,set1,3dd,6,set1,3dp,2,-3.9308,3.4797,1922,-1.13,0.2588,Tukey-Kramer,1.0000,0.05,-10.7553,2.8937,-17.7809,9.9193
set*media*pair_id,set1,3dd,6,set1,3dp,3,-3.4767,3.7226,1922,-0.93,0.3504,Tukey-Kramer,1.0000,0.05,-10.7775,3.8240,-18.2934,11.3400
set*media*pair_id,set1,3dd,6,set1,3dp,4,4.2966,3.9338,1922,1.09,0.2749,Tukey-Kramer,1.0000,0.05,-3.4184,12.0115,-11.3608,19.9539
set*media*pair_id,set1,3dd,6,set1,3dp,6,1.8371,3.4379,1922,0.53,0.5932,Tukey-Kramer,1.0000,0.05,-4.9053,8.5794,-11.8463,15.5204
set*media*pair_id,set1,3dd,6,set1,3dp,7,-5.9600,3.4532,1922,-1.73,0.0845,Tukey-Kramer,1.0000,0.05,-12.7324,0.8124,-19.7044,7.7845
set*media*pair_id,set1,3dd,6,set1,3dp,8,-2.0077,3.5978,1922,-0.56,0.5769,Tukey-Kramer,1.0000,0.05,-9.0637,5.0483,-16.3277,12.3123
set*media*pair_id,set1,3dd,6,set1,3dp,9,-11.0664,3.6255,1922,-3.05,0.0023,Tukey-Kramer,0.5638,0.05,-18.1767,-3.9561,-25.4966,3.3637
set*media*pair_id,set1,3dd,6,set2,2dd,1,-10.0633,3.1940,1922,-3.15,0.0017,Tukey-Kramer,0.4779,0.05,-16.3273,-3.7993,-22.7760,2.6494
set*media*pair_id,set1,3dd,6,set2,2dd,2,-15.1434,3.2640,1922,-4.64,<.0001,Tukey-Kramer,0.0035,0.05,-21.5447,-8.7420,-28.1347,-2.1520
set*media*pair_id,set1,3dd,6,set2,2dd,3,-3.2717,3.0588,1922,-1.07,0.2849,Tukey-Kramer,1.0000,0.05,-9.2706,2.7271,-15.4463,8.9028
set*media*pair_id,set1,3dd,6,set2,2dd,4,5.1053,3.3229,1922,1.54,0.1246,Tukey-Kramer,1.0000,0.05,-1.4116,11.6221,-8.1205,18.3310
set*media*pair_id,set1,3dd,6,set2,2dd,6,4.7590,4.1898,1922,1.14,0.2562,Tukey-Kramer,1.0000,0.05,-3.4579,12.9760,-11.9171,21.4351
set*media*pair_id,set1,3dd,6,set2,2dd,7,2.0677,3.0636,1922,0.67,0.4998,Tukey-Kramer,1.0000,0.05,-3.9405,8.0760,-10.1258,14.2613
set*media*pair_id,set1,3dd,6,set2,2dd,8,-1.4357,3.1619,1922,-0.45,0.6498,Tukey-Kramer,1.0000,0.05,-7.6368,4.7653,-14.0207,11.1492
set*media*pair_id,set1,3dd,6,set2,2dd,9,-12.4063,3.1185,1922,-3.98,<.0001,Tukey-Kramer,0.0503,0.05,-18.5223,-6.2903,-24.8185,0.005948
set*media*pair_id,set1,3dd,6,set2,3dd,1,-8.5012,3.1082,1922,-2.74,0.0063,Tukey-Kramer,0.8185,0.05,-14.5970,-2.4053,-20.8726,3.8702
set*media*pair_id,set1,3dd,6,set2,3dd,2,-6.9712,3.1536,1922,-2.21,0.0272,Tukey-Kramer,0.9907,0.05,-13.1561,-0.7862,-19.5233,5.5810
set*media*pair_id,set1,3dd,6,set2,3dd,3,2.3201,3.0665,1922,0.76,0.4494,Tukey-Kramer,1.0000,0.05,-3.6940,8.3341,-9.8853,14.5254
set*media*pair_id,set1,3dd,6,set2,3dd,4,4.6480,3.1664,1922,1.47,0.1423,Tukey-Kramer,1.0000,0.05,-1.5620,10.8580,-7.9550,17.2510
set*media*pair_id,set1,3dd,6,set2,3dd,6,1.2917,3.1159,1922,0.41,0.6785,Tukey-Kramer,1.0000,0.05,-4.8192,7.4026,-11.1102,13.6937
set*media*pair_id,set1,3dd,6,set2,3dd,7,1.7868,2.9802,1922,0.60,0.5489,Tukey-Kramer,1.0000,0.05,-4.0580,7.6316,-10.0750,13.6486
